id,accidents_num_2017,accidents_severity_avg,number_of_vehicles,number_of_casualties,school,bars,arts_and_entertainment,population,population_density,crime_dom,education_dep,employment_dep,health_dep,income_dep,living_environment_dep,accidents_num
31934,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,-0.8662162792447048,-0.33622968862352737,0.4789852640743226,0.9915099151467888,0.6751134327464594,0.7682220206647355,0.293599860502025,0.9295945320725537,0
7874,-0.07276136468214002,1.729342378131334,-0.1600083699071206,-0.11879086344716017,-0.2515625230014347,0.21691302023734452,0.2912538263172884,-0.7486934216822801,-0.32280836267294954,-0.67535857559899,-0.5692146924891152,-0.8383503873939604,-0.7062640656585327,-0.8950257445389177,0.7416932950135824,0
19074,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,0.21691302023734452,-0.1664135432950663,0.2421458429388519,-0.33139801128131935,-1.206986082822998,-0.25487607312396887,-0.4666224315699978,-0.1754490745821562,-0.5247980970671485,1.0210746780343654,0
14800,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,-0.8439274614311415,-0.3126081549505104,-0.6803270569749154,-0.6209493998344694,-0.22765445996887887,-0.2208178772382568,-0.5053124314107397,-0.9981733412497863,0
28017,-0.07276136468214002,1.729342378131334,-0.060527931144885264,0.025530020143124544,2.1707631693260345,-0.2216640241029126,-0.1664135432950663,-1.2167585957671094,-0.3195872444448109,0.41770732710457714,0.07655510856199228,-0.30731045050258504,-0.6094772866588515,-0.03765645565692625,-0.21467023250775671,2
9742,2.7211489316737003,1.4980596908110597,3.023365670484411,3.200589459129388,0.9596003231623,0.6554900645776016,0.2912538263172884,0.2745659415767622,2.0941040145070993,1.149730249824239,1.7462333754835182,4.843776937343756,3.1379858127350553,4.288161320065849,2.223904174660124,14
17651,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,0.2912538263172884,-0.25226066128927943,-0.2782495605170313,-0.7962582890798391,0.7619942788496435,0.4892494548344775,0.14969401111989797,0.3715425231276607,-1.2198619237195933,0
6927,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,0.8297601307509752,-0.31690297925469535,0.3895525993076671,-0.46519685333891564,0.011313511632240049,0.37200114413479074,-0.03765645565692625,0.005565130804595221,0
792,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,-0.5116214503925615,0.1721701383843594,0.2736213672027433,-0.26968353353023633,0.5954574422127527,0.6200172653214736,0.33257119181484285,-0.6221528842582251,0
25664,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,0.16717436483868445,-0.009286188467452348,-0.7581665985310786,-0.1461966260680926,-0.20110246312431027,-1.2083454817193786,-0.09611345262615272,-1.3167916415218628,0
16197,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,0.5440580115043911,-0.34589304330794335,1.3550941466958182,-0.5725966433226455,-0.7321424000156853,-1.0828251277041676,-0.3299414405030597,0.7661073768588315,0
6827,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,-1.2228373642617176,-0.3335454234334118,-0.935375767605748,-0.7268867245928888,-0.6524864094819791,-0.17091219431654595,-0.5442837627235575,1.050865670762199,0
24357,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,0.21691302023734452,-0.1664135432950663,3.4193155094540564,-0.32978745216725003,-0.6985448220199747,-0.42717275748084615,-0.5728304189482727,-1.1750750264382386,-0.7391404192876463,0.8440725846563083,0
33859,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,-0.9614503189935661,-0.14618371316334583,0.07653827262437288,-0.5305507680949725,-0.28075845365801644,0.09373915451070722,-0.1935417809081973,-0.856702456271512,0
23754,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,-0.6615644065928964,-0.3319348643193425,-0.8674731888014353,-0.8211243275488254,-0.7852463937048229,-0.7697803893770736,-0.8365687475696909,-0.5062586564511643,0
746,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,0.41032510462301136,-0.3018710941900482,-0.044361440856476246,0.41986882020360017,0.8875294075030089,0.19657510719786842,0.48845651706611415,-0.014343971652542057,0
1933,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,0.2912538263172884,-0.2806282475974509,-0.33837710077561983,-0.6207052804638119,-0.14583100976176488,-0.041790482056897525,0.9406234707579176,0.23514286353279829,2.609588539048763,1
17838,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,0.9596003231623,-0.2216640241029126,0.2912538263172884,-0.33128465171918564,-0.13866777063102226,-1.841295538482795,0.6135540584806415,-0.5993824157928417,-0.20418264959768673,-0.40788410312869505,-0.7456038516840535,0
22565,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,2.4183449640085777,-0.3287137460912038,-1.7634559969266324,0.01421752833313799,-0.7321424000156853,-1.4412386686873617,-0.6222264253491931,1.8264487350960972,0
36755,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,0.18743692648737836,-0.3373033946995736,-0.1354502660817736,1.4910331936668597,0.7547694232801654,1.5636883605683654,1.09251215241479,-0.5137427351120593,0
18178,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,-1.2106798272725012,-0.29757626988586333,1.1331686452378211,0.8911482390598647,-0.33386244734715403,0.27521436513510944,-0.4468554344415129,-0.13619639800516992,0
17584,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,-1.012106723115301,-0.3469667493839896,0.4524866967360543,-0.7681099631313246,-0.8383503873939604,-0.5187396813466506,-0.29097010919024185,0.11295802654054264,0
3669,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,-0.9776603683125213,-0.049550166319185726,-0.17851043800645963,-0.6728669153329873,0.5158014516790467,-0.1376417390354057,-0.46634110009792196,-1.4758464783053462,0
1333,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,0.15096431551972933,-0.3415982190037585,-1.6127453951902315,-0.5587946277587789,-0.33386244734715403,-0.21174411670703666,0.07925753828152723,2.5965095666316653,0
1244,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,0.2912538263172884,1.0891209198542573,-0.339450806851666,0.03844658207561216,0.27800969334849496,0.35648947061163394,0.4430789349626815,0.5274278483789318,1.5998918684488144,0
39943,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,0.21691302023734452,-0.1664135432950663,-0.6068554901414228,-0.320124097482834,-0.5113986901934551,0.6630036639114482,-1.2897343337516294,-1.029894857938717,-1.0898824011030066,-0.944331571466067,0
18668,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,-0.213761794156761,-0.32227150963492646,-1.3295419567624889,0.30607074485913743,-0.3604144441917226,0.007538429464116075,-0.31045577484665066,0.06551042104962665,0
31577,0.62571620940682,1.4147979233128518,0.6358351401907623,0.6028135545042633,0.9596003231623,-0.2216640241029126,-0.1664135432950663,-0.9999491861260846,2.0286079438682796,-0.14869954975090757,-1.0023786114107285,-0.9711103716168041,-1.1266816369383976,-0.5442837627235575,-1.0225147621371626,1
41625,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,0.20364697580633348,-0.31314500798853356,0.3034322554582951,0.04584333883047478,0.06441750532137762,0.6366524929620438,0.35205685747125204,-0.3745243398278406,0
1776,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,-0.546067805195341,-0.2927445925436553,-0.885690953846495,-0.6624468506026508,0.8078734169693029,0.8695456799300266,0.7612558362558387,-0.26516959822932873,0
39608,0.80033560292906,1.729342378131334,1.1332373340019393,1.0357762052751176,-0.2515625230014347,0.21691302023734452,-0.1664135432950663,0.04559899494652101,0.5420618815822833,0.7638448629607067,0.9775250914297582,1.710641309684641,1.13873390902289,2.1252524322044613,0.0748110236573409,3
4629,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,-0.35965223802735713,-0.32066095052085714,-0.45012075322370954,0.08926027520687617,-0.49317442841456655,-0.04387954687946444,-0.46634110009792196,-0.31857540226581127,1
24893,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,-0.768955983330974,-0.32227150963492646,-0.4319029881786501,0.17079271151792874,-0.5197264252591351,-0.20871952986329662,-0.3494271061594685,2.303249940657184,0
24101,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,0.777077470464371,-0.33998765988968915,1.0387674990952402,-0.6569626060077369,-0.5462784221037041,-0.8363212999393544,-0.3494271061594685,0.45279332651146653,0
25293,0.62571620940682,1.5720701507220927,0.6358351401907623,0.45849267091397866,0.9596003231623,1.0940671089178586,0.7489211959296431,-0.9330827326853947,1.2002437061986184,-0.38387433487803874,-0.9527461978267581,-0.25420645681344745,-0.03178119950450428,-0.7196547536312375,-1.4533942423226618,2
26436,-0.07276136468214002,1.729342378131334,-0.1600083699071206,-0.11879086344716017,2.1707631693260345,-0.2216640241029126,0.7489211959296431,-0.6696694312523739,-0.015728424923729688,1.3666872699063104,3.76635487202004,4.657912959431774,2.6071708216586784,4.98964528369657,-1.4270183146148478,1
29962,-0.07276136468214002,1.729342378131334,-0.1600083699071206,-0.11879086344716017,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,0.7324998348372445,-0.3464298963459665,-1.5050949653785166,-0.48055273820467437,-0.06834247890146632,0.27218977829136926,0.11822886959434506,0.2505052197936879,0
32691,0.10185802884009999,0.9429812410851285,0.23791338514182084,0.025530020143124544,2.1707631693260345,0.6554900645776016,-0.1664135432950663,-1.2795725368780606,3.058828923834631,-0.9386880885230312,-0.2716944232150381,1.4451213412389534,1.3398689341316026,0.8002271675686562,-1.4527402937018068,5
12562,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,0.667659637561424,-0.31743983229271844,0.7307216537878714,-0.18339808523692483,-0.5462784221037041,-0.5883051787526712,-0.4468554344415129,-0.6412627161787625,0
27754,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,0.9596003231623,-0.2216640241029126,0.2912538263172884,1.6240525473797764,-0.27127047102273083,-1.2202353664921317,-0.38211054772597053,-0.49317442841456655,-1.3368904225783307,-0.3494271061594685,-0.914322595864615,0
31209,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,0.19554195114685594,-0.3244189217870189,-0.1072955382848635,-0.17681699172302826,-0.06834247890146632,-0.14822779298849584,-0.09611345262615272,0.6090870468957852,0
15287,-0.07276136468214002,1.729342378131334,-0.1600083699071206,-0.11879086344716017,-0.2515625230014347,1.0940671089178586,-0.1664135432950663,-0.7851660326499292,0.25162438801177994,-1.0744932461316563,-0.2364124496544255,-0.1214464725906037,-0.2540883325193972,-0.5247980970671485,-0.151309877242705,0
25756,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,-1.14786588616155,-0.31905039140678776,-0.9585620140267325,-0.632831929790116,-0.14799846943517267,-0.5323503221434805,-0.05714212131333489,-0.8957940516070598,0
381,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,2.1707631693260345,0.6554900645776016,0.2912538263172884,-0.12258026673763842,-0.2326170522850668,-0.5279602947798725,0.4420800108130015,0.3830414674562027,0.479373977087562,0.1961715322199807,-0.3137797790462086,1
7319,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,0.2912538263172884,-0.7608509586714965,-0.31905039140678776,-1.4090376587772935,-0.7794440686274801,-0.22765445996887887,-0.16486302062906588,-0.3494271061594685,-0.09993858002666006,0
508,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,0.29685475939032546,-0.34052451292771224,-0.2745677446076821,-0.41602146013785457,-0.49317442841456655,-0.328190710191028,0.09874320393793615,2.95923306833251,0
42799,0.10185802884009999,0.9429812410851285,0.43687426266629154,0.16985090373340925,-0.2515625230014347,0.21691302023734452,-0.1664135432950663,-1.4497780547270893,-0.3233452157109727,1.2308821122976854,-0.4340280632244885,0.037865508476808835,0.08012851371387687,-0.15457044959537947,0.09987905412344489,2
9868,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,-0.36167849419222653,-0.344282484193874,1.893346295754393,-0.25825802395749914,-0.14799846943517267,0.39166095861910083,-0.27148444353383294,-0.3147970324564275,0
33916,4.11810407985162,1.6349790416857892,4.018170058106765,3.633552109900242,3.381926015489769,0.6554900645776016,-0.1664135432950663,-0.5379627805358635,4.746694875379294,1.3070654933952068,-0.47388024061419587,1.259257363326972,2.173142609581983,2.0862811008916435,1.0151164794887981,14
477,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,0.6818434307155097,-0.32280836267294954,0.7390024560810803,-0.1427232711579803,-0.22765445996887887,-0.17091219431654595,-0.5247980970671485,0.3412587561767716,0
13457,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,0.23809333060911314,-0.3319348643193425,0.5717302497582617,-0.2847652061662494,-0.06834247890146632,-0.06353936136377487,-0.29097010919024185,0.31604540379492213,0
25612,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,-0.9634765751584355,-0.3340822764714349,-0.29444167011138334,-0.9281585012262276,-0.5993824157928417,0.7561236732897754,-0.42736976878510413,-0.03570629326713539,0
15465,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,-0.8925576093880069,-0.3271031869771345,-0.03442447810462562,-0.8445237711537912,-0.7321424000156853,-0.4476618905187595,-0.9534827415081443,-0.3153056591615367,0
9819,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,0.20769948813607228,-0.31314500798853356,-0.19010356121695182,-0.34390364371473725,0.17062549269965277,0.030222830792166377,0.11822886959434506,0.47793401793544366,0
37922,1.6734325705402602,1.729342378131334,1.4316786502886454,1.757380623226541,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,2.223824372181116,7.024025462673333,0.2603720835336092,0.4252616607219322,1.259257363326972,1.5878850553182857,2.0862811008916435,-0.4081663633229311,5
16057,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,0.8824427910375794,-0.3163661262166722,-1.0198399509964782,-0.7390434667782811,-0.3869664410362914,-0.565620777424621,-0.5832550940363753,-0.4315631917579615,0
43854,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,0.2912538263172884,0.9614667814674857,-0.14672056620136895,-0.7714158822002127,-0.46227192288829483,-0.17455046627974127,0.1587677716511179,-0.6417120910056019,-1.3250023297614852,1
44018,0.45109681588458,1.729342378131334,0.7353155789529977,0.6028135545042633,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,1.8712557994938421,-0.2948920046957478,1.2905038888087892,-0.4052357791011907,-0.4135184378808602,-0.40380538128452903,-0.3299414405030597,0.365018889401166,3
23999,0.45109681588458,1.5327520938697825,0.5363547014285269,0.6028135545042633,3.381926015489769,0.21691302023734452,1.6642559351543527,0.07599283741956186,1.6125468394003681,-0.17022963571325075,-0.36328130795009966,-0.6259344126374103,-0.8590057012674046,-0.8365687475696909,-1.1984269411471278,2
17652,0.10185802884009999,1.729342378131334,0.13843294637958548,0.16985090373340925,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,-0.25226066128927943,-0.2782495605170313,-0.7962582890798391,0.7619942788496435,0.4892494548344775,0.14969401111989797,0.3715425231276607,-1.2198619237195933,3
3824,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,-0.3819410558409204,-0.2948920046957478,-0.791289807703914,0.6382331591577538,0.5158014516790467,0.5549886481810629,0.8197128332250652,-0.3236616693169049,1
43806,0.10185802884009999,1.729342378131334,-0.060527931144885264,0.025530020143124544,-0.2515625230014347,0.21691302023734452,-0.1664135432950663,-0.5643041106791656,0.6150738947534266,0.9443663529526596,0.8380424705657823,0.6485614359018906,0.19657510719786842,0.42999952009688713,-0.8541593227459652,3
1586,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,-0.007083665340083149,-0.3088501836843487,0.49389070820209857,0.0007811290755990008,0.3299374737670651,0.24345620327583903,-0.09611345262615272,0.39829760810689246,0
8198,-0.24738075820438005,-0.6297410330072823,-0.259488808669356,-0.2631117470374449,-0.2515625230014347,-0.2216640241029126,-0.1664135432950663,2.639206885979341,-0.33998765988968915,-0.4733069996446943,0.6048706712053613,-0.5197264252591351,-0.11495733770735539,-0.5053124314107397,1.14285444342912,0
