id,school,bars,arts_and_entertainment,population,population_density,crime_dom,education_dep,employment_dep,health_dep,income_dep,living_environment_dep,accidents_num
40571,-0.251562523,-0.221664024,-0.166413543,1.16814491,-0.289523474,-0.125513303,0.187611062,-0.041790482,-1.223468416,-0.388398437,0.086727421,0
34533,2.170763169,-0.221664024,1.206588566,-0.294812041,3.693926068,1.326939419,0.744261888,2.613409202,1.374651683,3.917933673,-0.488238739,9
20715,-0.251562523,-0.221664024,-0.166413543,0.965519294,-0.331934864,-1.203673762,-0.38732058,-0.811798391,-0.992087522,-0.836568748,-0.271781745,0
41574,-0.251562523,-0.221664024,-0.166413543,-0.612934259,-0.337840248,-0.90722104,4.034991453,3.011689155,2.368228461,2.300623423,0.552266178,0
18266,-0.251562523,-0.221664024,-0.166413543,1.19448624,1.540608532,-0.615736799,-0.968284891,-0.599382416,-0.73046076,-0.641712091,1.088431386,0
5572,-0.251562523,-0.221664024,-0.166413543,-0.078002631,-0.308850184,-0.837662301,-0.405601395,0.27683348,0.710754871,-0.329941441,0.827578547,0
9159,-0.251562523,-0.221664024,-0.166413543,-0.700063274,-0.298649976,-0.034424478,0.089534487,0.064417505,0.803004769,-0.01817079,-0.914104613,0
27800,-0.251562523,-0.221664024,-0.166413543,-0.722352092,-0.306702772,-0.385530495,-0.282297296,-0.280758454,-0.61552646,-0.427369769,-0.857865032,2
14428,-0.251562523,-0.221664024,-0.166413543,0.902705353,-0.337303395,-1.765112157,-0.760523425,-0.174550466,-0.10285899,-0.290970109,0.946669857,0
38726,-0.251562523,0.21691302,-0.166413543,-0.989817905,-0.329787452,-0.319284077,0.692527181,3.117897142,1.256692796,0.87816983,0.903436587,0
9845,-0.251562523,-0.221664024,-0.166413543,1.958384815,-0.215974608,0.114629963,0.165765487,-0.254206457,0.211698041,-0.15457045,-0.927764873,0
35943,-0.251562523,-0.221664024,-0.166413543,1.160039886,-0.269123059,0.800280393,-0.654677504,-0.386966441,-0.84085818,-0.407884103,-0.300555485,0
6013,0.959600323,-0.221664024,-0.166413543,-0.939161501,2.053303184,2.37694515,4.051169975,4.949984925,2.852162356,5.593700919,0.493047497,2
6119,-0.251562523,-0.221664024,-0.166413543,-0.422466179,-0.318513538,-1.934040524,-0.325714232,-0.7321424,0.412833067,-0.700169088,0.404401129,0
39677,-0.251562523,0.655490065,-0.166413543,-0.683853224,-0.208458666,0.959271797,2.084337055,2.427545224,2.099040232,1.657596456,-1.229235187,1
7640,2.170763169,-0.221664024,0.748921196,-0.560251598,1.797224284,2.320635694,-0.092359625,1.179601373,1.253668209,0.87816983,0.470958566,4
11670,-0.251562523,-0.221664024,-0.166413543,0.801392544,-0.312071302,-0.902252558,-0.699922522,-0.413518438,0.146669424,-0.427369769,-0.125297254,0
21844,-0.251562523,0.21691302,-0.166413543,-0.793271057,-0.32227151,0.005323373,-0.641880933,-0.785246394,-0.710800946,-0.329941441,0.083385017,0
43985,-0.251562523,-0.221664024,-0.166413543,-0.546067805,-0.335155983,-0.320940237,-0.105156196,-0.758694397,-0.863542582,-0.329941441,0.700567193,0
30695,-0.251562523,-0.221664024,-0.166413543,1.249195157,-0.304555359,1.689638559,0.271154388,0.090969502,-0.344825938,0.137714535,-0.845512669,0
28717,-0.251562523,-0.221664024,-0.166413543,0.003047615,-0.320660951,-0.821100696,-0.333209367,-0.891454381,-0.240477692,-0.661197757,-0.36616833,0
1741,-0.251562523,-0.221664024,-0.166413543,-0.975634112,-0.286839209,-0.460057716,0.589057766,1.471673338,0.964820166,1.092512152,1.928028754,0
14796,-0.251562523,-0.221664024,-0.166413543,-0.171210415,-0.336766542,-0.514711011,-0.450115181,-0.705590403,-0.636698568,-0.544283763,0.022495134,0
16132,-0.251562523,-0.221664024,-0.166413543,-1.281598793,-0.33998766,0.35642939,-0.708057485,-0.758694397,0.006026136,-0.700169088,1.68040021,0
3886,-0.251562523,-0.221664024,-0.166413543,-0.533910268,-0.323345216,-2.116218175,-0.43439368,0.515801452,0.252529964,0.137714535,2.381578453,1
12848,-0.251562523,-0.221664024,-0.166413543,-0.712220811,-0.336229689,-0.226539091,-0.715095599,-0.360414444,-0.099834403,-0.661197757,-0.922605945,0
18568,-0.251562523,-0.221664024,-0.166413543,0.949309244,-0.294892005,-1.024808432,-0.743979287,-1.024214365,-0.620063341,-0.758626085,-0.11432545,0
25484,2.170763169,-0.221664024,0.291253826,-0.665616919,1.217423003,-2.230493246,-0.952471986,-0.891454381,-1.810238264,-1.148339398,-1.578879717,3
14469,-0.251562523,-0.221664024,-0.166413543,0.554189292,-0.306165918,0.281902169,-0.107258489,-0.546278422,-0.653333796,-0.4663411,-1.006384029,0
5253,-0.251562523,-0.221664024,-0.166413543,-1.103288251,-0.341598219,0.939397872,-0.682098727,-0.546278422,0.037784298,-0.388398437,1.629755522,0
39637,-0.251562523,-0.221664024,-0.166413543,-0.444754997,-0.304018506,0.974177241,-0.899640429,-0.864902384,-1.486607471,-0.680683422,0.936787967,0
16776,-0.251562523,-0.221664024,-0.166413543,2.023225012,-0.329787452,-0.673702415,0.02546023,-0.625934413,-0.526301148,-0.583255094,-0.376631508,0
11797,-0.251562523,0.21691302,-0.166413543,-0.481227608,-0.322808363,-0.928751126,-0.445270765,-0.758694397,-0.278285027,-0.4663411,-1.209108102,0
13752,-0.251562523,0.21691302,-0.166413543,-0.550120318,0.20599188,0.886400737,2.627642886,1.896505288,2.280515443,2.22268076,-0.304551837,0
34473,-0.251562523,-0.221664024,-0.166413543,-0.799349826,-0.317439832,-1.185455997,0.214392456,-0.307310451,-0.562596191,-0.174056115,-0.396903915,0
15837,-0.251562523,-0.221664024,-0.166413543,-0.708168298,0.302625427,-0.824413017,-0.918012649,-0.7321424,-0.455223358,-1.031425404,-1.567471946,1
19069,-0.251562523,-0.221664024,-0.166413543,-0.161079134,-0.333545423,-1.678991814,-0.84114182,-0.599382416,-1.137267691,-0.719654754,0.607851811,0
42860,2.170763169,-0.221664024,-0.166413543,0.015205152,1.580335657,0.306744576,2.638885587,1.657537316,2.092991058,1.443254134,-1.190579558,1
26726,-0.251562523,-0.221664024,-0.166413543,-0.647380613,0.199549643,-0.625673762,-0.67588325,-0.997662368,-1.802676797,-1.031425404,-1.40165964,1
20088,-0.251562523,-0.221664024,-0.166413543,1.822625652,-0.331398011,0.912899304,-0.691330539,-0.625934413,-0.762218922,-0.563769428,0.70107582,0
6424,-0.251562523,-0.221664024,-0.166413543,-0.730457116,-0.305629065,0.60816578,0.026557079,-0.254206457,0.276726659,-0.076627787,-0.572670772,0
16343,-0.251562523,-0.221664024,-0.166413543,-1.281598793,-0.33998766,0.35642939,-0.708057485,-0.758694397,0.006026136,-0.700169088,1.68040021,0
40035,-0.251562523,1.532644153,-0.166413543,-0.884452585,2.744233044,-0.176854278,-0.075815487,-0.174550466,-0.072613122,-0.583255094,-0.866802329,5
40920,-0.251562523,-0.221664024,-0.166413543,0.574451854,-0.332471717,0.185844863,-0.842969902,-0.758694397,-1.262788045,-0.388398437,0.041314322,3
6592,-0.251562523,-0.221664024,-0.166413543,-0.973607856,-0.299723682,0.60982194,-0.752845482,-0.041790482,-0.322141537,-0.485826766,0.851847307,2
33669,-0.251562523,-0.221664024,-0.166413543,-0.027346227,3.638093352,-0.951937372,-0.352130011,-0.015238485,0.244968497,-0.096113453,-1.099826021,7
16690,-0.251562523,0.655490065,-0.166413543,-0.175262927,-0.296502564,-0.483243962,0.439520697,0.648561436,0.747049913,0.352056857,-0.421681301,0
36316,-0.251562523,-0.221664024,-0.166413543,-1.358596527,-0.347503602,0.010291854,0.900288647,1.418569344,2.015864094,0.527427848,0.202548988,0
36379,-0.251562523,-0.221664024,-0.166413543,-1.350491503,-0.332471717,-1.531593533,0.441531586,1.259257363,0.480886271,0.11822887,0.605889965,0
41009,-0.251562523,-0.221664024,-0.166413543,-1.437620518,-0.330324305,-0.630642243,-0.338053783,-0.466622432,-0.49605528,-0.15457045,-0.002282253,0
33856,-0.251562523,-0.221664024,1.206588566,0.092202887,0.122242806,0.82677896,0.421514094,0.595457442,0.266140605,0.683313174,-1.261714635,4
40093,-0.251562523,-0.221664024,-0.166413543,-0.495411401,-0.314218714,-0.847599263,2.147771484,2.71961719,1.840438057,1.988852773,-0.560899697,0
38707,-0.251562523,-0.221664024,-0.166413543,-0.414361154,-0.33461913,-0.18513508,-0.62789611,-0.7321424,-1.453337016,-0.485826766,0.143184985,0
2741,-0.251562523,-0.221664024,-0.166413543,-0.09421268,-0.337840248,-1.669054851,0.630372409,-0.280758454,0.306972527,-0.271484444,0.508378959,0
5035,0.959600323,-0.221664024,-0.166413543,-1.186364753,-0.18268972,0.955959476,1.118378773,1.577881325,1.410946725,1.053540821,-0.738265095,1
4439,-0.251562523,-0.221664024,-0.166413543,1.14180358,-0.33300857,-1.102647974,-0.245918474,0.011313512,0.455177282,-0.407884103,-0.687911051,0
22737,-0.251562523,-0.221664024,-0.166413543,1.816546883,-0.176247483,1.394841998,-0.526254776,-0.652486409,-1.816287437,-0.544283763,-0.602752409,1
14198,-0.251562523,-0.221664024,-0.166413543,-0.446781253,-0.259996557,0.368022513,-0.833372474,-0.519726425,0.158767772,-0.836568748,-0.584078542,0
19770,-0.251562523,-0.221664024,-0.166413543,-0.852032486,-0.326566334,-0.312659435,-0.97184965,-0.971110372,-0.771292683,-0.856054413,-0.95784651,0
13114,-0.251562523,-0.221664024,-0.166413543,1.899623386,-0.276102148,-0.319284077,1.980776236,0.515801452,0.804517063,0.858684165,-0.802497382,1
23657,-0.251562523,-0.221664024,-0.166413543,0.157043084,-0.343745631,0.190813344,-0.772131743,-0.785246394,-0.455223358,-0.583255094,-0.060701663,0
16946,-0.251562523,-0.221664024,-0.166413543,-0.886478841,-0.228859081,0.980801883,-0.054518337,-0.015238485,0.47181251,-0.290970109,0.187653491,0
810,-0.251562523,-0.221664024,-0.166413543,-0.864190023,-0.312071302,0.025197298,0.512643958,1.312361357,1.292987838,0.274114195,-0.146150949,0
36825,-0.251562523,-0.221664024,-0.166413543,-0.497437657,-0.306702772,-2.192401556,0.014491741,-0.386966441,-0.437075837,-0.076627787,-1.021352187,0
36186,-0.251562523,-0.221664024,-0.166413543,-0.381941056,-0.331398011,-1.08774253,-0.180838771,-0.440070435,-1.049554672,-0.524798097,1.207740679,0
2308,-0.251562523,-0.221664024,-0.166413543,1.41129565,-0.343208778,-0.976779779,-0.469310037,-0.758694397,-0.567133071,-0.524798097,2.125957203,0
24041,-0.251562523,-0.221664024,0.291253826,-0.99792293,-0.314218714,-0.451776914,-0.702664644,-0.599382416,-0.355411992,-0.251998778,-0.034907023,0
31431,-0.251562523,0.655490065,-0.166413543,-0.183367952,-0.275565295,-1.08939869,-0.330193032,-0.838350387,-0.311555483,-0.427369769,0.79822352,0
41940,0.959600323,-0.221664024,0.291253826,-0.827717412,0.585546978,0.164314777,-0.496000027,-0.599382416,-0.130080272,-0.719654754,-1.423094623,0
14095,-0.251562523,-0.221664024,-0.166413543,0.199594463,-0.348577308,-0.465026197,-0.240525633,-0.094894476,0.300923353,-0.329941441,0.532429736,0
31947,-0.251562523,-0.221664024,-0.166413543,-0.503516426,-0.336766542,0.290182972,0.710625188,-0.413518438,-0.627624808,-0.407884103,1.200401922,0
5218,-0.251562523,-0.221664024,-0.166413543,1.066832102,-0.326029481,-0.153668031,-0.74763545,-0.280758454,-0.506641334,-0.271484444,-0.246786376,0
4233,-0.251562523,-0.221664024,-0.166413543,1.14180358,-0.33300857,-1.102647974,-0.245918474,0.011313512,0.455177282,-0.407884103,-0.687911051,0
13641,-0.251562523,-0.221664024,-0.166413543,-0.404229874,-0.293818299,-2.419295539,-0.702390432,-1.23663034,-0.715337826,-0.836568748,-0.951742989,0
517,-0.251562523,-0.221664024,0.291253826,-0.78111352,-0.343208778,-0.468338518,-0.588866569,-0.174550466,-0.090760643,0.196171532,2.853874679,1
5795,-0.251562523,-0.221664024,0.291253826,-0.730457116,-0.305629065,0.60816578,0.026557079,-0.254206457,0.276726659,-0.076627787,-0.572670772,0
15423,-0.251562523,-0.221664024,-0.166413543,0.882442791,-0.316366126,-1.019839951,-0.739043467,-0.386966441,-0.565620777,-0.583255094,-0.431563192,0
13687,0.959600323,0.21691302,1.206588566,-0.963476575,-0.328713746,0.053352026,0.181761201,0.117521499,-0.175449075,-0.290970109,-0.543606389,0
41611,0.959600323,1.094067109,-0.166413543,-0.562277855,1.176622173,-0.246413017,1.863230594,0.595457442,1.256692796,1.150969149,-1.05121584,1
24353,-0.251562523,0.21691302,-0.166413543,1.796284321,-0.231006493,-0.397123619,-0.571316986,-0.333862447,-0.67299361,-0.485826766,-1.001733728,1
22023,-0.251562523,0.21691302,-0.166413543,0.15906934,-0.286302356,-1.640900123,-0.762077294,-0.440070435,-0.007584505,-0.213027447,-0.741825482,0
29029,0.959600323,2.409798242,1.664255935,-1.245126182,-0.210606078,0.006979533,-1.029891238,-0.918006378,-0.620063341,-1.05091107,-1.168345305,0
32756,-0.251562523,-0.221664024,-0.166413543,0.019257665,-0.343208778,0.636320508,0.478550237,0.037865508,-0.001535331,-0.01817079,-0.858010354,0
23109,-0.251562523,-0.221664024,-0.166413543,0.181358158,-0.328713746,-0.87244167,0.073173158,-0.625934413,-0.1467155,-0.544283763,0.584527643,0
3946,-0.251562523,-0.221664024,-0.166413543,-0.736535885,-0.337303395,-1.213610725,-0.940132435,-1.130422353,-1.041993205,-0.91451141,2.276365386,1
8910,0.959600323,1.094067109,2.121923305,-0.065845094,3.686410125,1.447839132,0.394367083,2.347889234,1.847999524,2.475994414,2.563739475,7
6049,-0.251562523,-0.221664024,-0.166413543,0.300907272,-0.297039417,-1.185455997,-0.695352318,-0.918006378,0.166329239,-0.622226425,-0.249983458,0
5388,-0.251562523,-0.221664024,0.291253826,1.603789986,-0.006601923,0.117942284,-0.17005309,0.19717749,0.273702072,-0.01817079,-0.798791673,1
41432,-0.251562523,-0.221664024,-0.166413543,-0.134737804,-0.335692836,-0.160292673,-0.850739248,-0.466622432,-1.497193525,-0.680683422,-0.006351266,0
29473,-0.251562523,-0.221664024,-0.166413543,-0.065845094,-0.14564686,-0.264630782,-0.275899011,-0.413518438,-0.635186275,0.059771873,-0.772706389,6
35494,-0.251562523,-0.221664024,0.291253826,0.612950721,-0.169805247,-0.700200982,-0.394998523,0.144073496,-0.254088333,-0.290970109,-1.472867379,0
28556,-0.251562523,0.21691302,-0.166413543,0.377905006,-0.316902979,1.164635694,-0.663635104,0.383041467,-0.196621182,-0.115599118,0.111068842,0
33363,-0.251562523,-0.221664024,-0.166413543,-0.590645441,-0.338913954,0.780406468,1.214992882,0.436145461,1.556126893,0.975598158,0.085419524,1
29803,-0.251562523,-0.221664024,-0.166413543,0.610924465,-0.022170661,-1.198705281,-0.330193032,-0.519726425,-0.167887607,-0.700169088,-1.152577877,0
37078,7.015414554,4.602683464,13.56360755,-0.179315439,0.410532887,2.537592714,-0.972580882,-0.679038406,-0.388682447,-0.310455775,1.046651335,20
18810,-0.251562523,0.655490065,0.748921196,-1.121524556,-0.315829273,0.888056897,-0.270688978,-0.333862447,0.261603724,-0.193541781,-1.102078511,0
14454,-0.251562523,-0.221664024,-0.166413543,0.339406139,-0.344282484,-0.567708146,-0.040716322,0.568905445,-0.205694943,0.449485186,-0.119339056,0
43739,-0.251562523,-0.221664024,-0.166413543,0.843943924,-0.326566334,-0.720074908,1.143057874,0.250281483,0.512644432,0.624856177,-0.409982887,0
29341,-0.251562523,-0.221664024,-0.166413543,-1.14583963,-0.336229689,0.353117069,-0.479090273,0.27683348,0.313021701,0.079257538,-0.125224593,0
27439,-0.251562523,-0.221664024,-0.166413543,-1.058710615,-0.232617052,1.048704462,1.014452338,1.179601373,1.246106742,0.897655496,-0.437376068,0
19358,-0.251562523,-0.221664024,-0.166413543,-0.588619185,-0.30992389,0.921180107,-0.748732299,-0.519726425,-0.874128635,-0.4663411,0.508015654,0
43572,-0.251562523,-0.221664024,-0.166413543,-0.308995834,-0.325492628,0.106349161,-0.201313284,-0.360414444,-1.146341451,-0.193541781,-0.780917077,0
20735,-0.251562523,-0.221664024,-0.166413543,-0.568356623,-0.304018506,0.243810479,-0.642429358,-0.22765446,-0.057490188,-0.583255094,-0.315668964,0
29807,-0.251562523,-0.221664024,-0.166413543,-0.499463913,-0.296502564,0.028509619,-0.137696047,0.011313512,-0.071100828,-0.057142121,-1.070180351,0
3615,-0.251562523,-0.221664024,-0.166413543,0.947282988,-0.29059718,-0.218258289,-0.486036983,-0.201102463,-0.065051655,0.001314876,-0.528856214,0
11264,-0.251562523,-0.221664024,0.291253826,3.346370288,-0.30992389,0.881432256,-0.016859858,0.170625493,0.559525528,0.235142864,1.010030212,0
1052,-0.251562523,-0.221664024,-0.166413543,-0.777061008,-0.271270471,0.439237413,-0.234584368,-0.068342479,0.559525528,-0.427369769,-0.469128907,0
38918,-0.251562523,-0.221664024,-0.166413543,-0.414361154,-0.33461913,-0.18513508,-0.62789611,-0.7321424,-1.453337016,-0.485826766,0.143184985,0
31377,-0.251562523,1.094067109,-0.166413543,0.171226877,1.071398977,3.127185837,1.098361281,2.108921262,1.792044667,3.313878037,0.874008899,20
42081,-0.251562523,-0.221664024,-0.166413543,0.18541067,-0.339450807,-0.612424478,-0.672592703,-0.519726425,-1.34898877,-0.661197757,0.729486254,0
37435,-0.251562523,-0.221664024,-0.166413543,0.120570473,-0.33300857,-0.65548465,-0.161735319,-0.174550466,-0.979989175,-0.232513112,-0.513815396,0
27780,2.170763169,3.286952331,0.291253826,0.860153973,0.559778032,0.974177241,-0.971209821,-0.679038406,-2.32139344,-0.544283763,-1.163549681,7
23748,-0.251562523,-0.221664024,-0.166413543,-0.941187757,-0.342671925,-0.238132215,-0.519308067,-0.758694397,-0.583768298,-0.758626085,0.405636365,0
20571,-0.251562523,-0.221664024,-0.166413543,-0.191472976,-0.309387037,-0.097358576,-0.40861773,-0.679038406,0.175402999,-0.661197757,0.701366463,0
18117,-0.251562523,-0.221664024,-0.166413543,-0.181341696,-0.343208778,0.553512485,-0.650655725,-0.679038406,-0.728948467,-0.641712091,-0.438030017,0
27379,-0.251562523,0.655490065,0.291253826,0.916889146,-0.064045198,0.793655751,-0.954025855,-0.811798391,-2.368274536,-0.953482742,-0.972451362,1
15612,-0.251562523,-0.221664024,-0.166413543,2.580445457,-0.304018506,0.485609906,0.495094375,0.568905445,0.396197839,0.098743204,-0.15225447,1
25549,-0.251562523,-0.221664024,-0.166413543,-0.629144308,-0.29220774,-1.577966026,-0.834743535,-0.493174428,-0.111932751,-0.427369769,-0.770090594,0
19188,-0.251562523,-0.221664024,0.748921196,0.369799981,-0.34535619,1.699575522,-0.788950093,-1.050766362,-1.188685667,-0.778111751,0.380931639,0
25296,-0.251562523,-0.221664024,-0.166413543,-1.05060559,-0.27986012,-0.564395825,-0.744893328,-0.785246394,-0.110420457,-0.290970109,-0.741825482,0
30709,-0.251562523,-0.221664024,-0.166413543,-1.182312241,-0.314755567,0.386240278,-0.326262657,-0.7321424,-0.269211267,-0.563769428,-0.082354628,0
3197,-0.251562523,-0.221664024,-0.166413543,-0.280628248,-0.338377101,-0.62070528,-0.14583101,-0.041790482,0.940623471,0.235142864,2.609588539,0
41826,-0.251562523,-0.221664024,-0.166413543,-1.194469778,-0.334082276,0.929460909,0.762451299,0.303385477,0.610943505,0.624856177,0.259878483,0
41047,-0.251562523,-0.221664024,-0.166413543,-0.396124849,-0.328176893,0.122910765,-0.177091204,-0.572830419,-1.374697758,-0.427369769,-0.504296811,0
3391,-0.251562523,-0.221664024,-0.166413543,-0.268470711,-0.336229689,1.447839132,-0.606781768,-0.546278422,-0.609477287,-0.641712091,1.935948799,0
11124,-0.251562523,-0.221664024,-0.166413543,-0.288733272,-0.319050391,0.785374949,-0.319681563,0.728217426,1.10395116,0.956112493,-0.386368076,0
29522,0.959600323,-0.221664024,0.291253826,0.144885547,-0.32764004,0.394521081,0.488239069,0.515801452,0.854422746,0.391028189,0.22173148,0
18972,-0.251562523,-0.221664024,-0.166413543,0.369799981,-0.34535619,1.699575522,-0.788950093,-1.050766362,-1.188685667,-0.778111751,0.380931639,0
25386,2.170763169,0.21691302,-0.166413543,-0.616986771,2.157989526,0.734033975,1.059697356,1.099945382,2.250269574,1.248397478,-1.401078353,0
3780,-0.251562523,-0.221664024,-0.166413543,-0.612934259,-0.344282484,1.035455178,0.846725858,0.409593464,0.771246608,0.274114195,1.615005348,0
27522,-0.251562523,-0.221664024,0.291253826,1.429531956,-0.142425742,-0.930407286,-0.36108761,-0.280758454,0.155743185,-0.60274076,-1.125475339,0
30495,-0.251562523,-0.221664024,-0.166413543,-0.250234405,-0.169805247,1.552177241,-0.148573132,-0.280758454,-0.573182245,-0.115599118,-1.214557674,0
4149,-0.251562523,-0.221664024,-0.166413543,0.625108258,-0.346966749,-0.2596623,-0.770120853,-0.918006378,-1.34898877,-0.622226425,0.643891646,0
5189,-0.251562523,-0.221664024,-0.166413543,-0.760850959,0.390669325,-1.177175195,-0.649101855,-0.22765446,-0.0317812,-0.329941441,-1.445183554,0
15652,-0.251562523,1.971221198,0.291253826,-0.116501498,0.730497298,1.283879247,4.431319529,5.481024862,3.062371142,5.652157916,-0.551744416,4
15681,-0.251562523,-0.221664024,-0.166413543,-1.151918398,-0.324955775,-0.426934507,-0.886478242,-0.785246394,-0.087736056,-0.290970109,-0.247440325,0
41250,-0.251562523,0.21691302,-0.166413543,-0.250234405,-0.328713746,0.170939419,-0.015305988,-0.174550466,-0.290383375,-0.174056115,0.23837084,0
6542,-0.251562523,-0.221664024,-0.166413543,0.414377617,-0.331934864,-1.606120753,-0.662538255,-0.572830419,-0.066563948,-0.797597416,-0.244315903,0
5989,-0.251562523,-0.221664024,-0.166413543,-0.858111255,-0.33300857,-0.51139869,-0.151498063,0.595457442,0.765197434,0.332571192,1.026451589,0
34184,-0.251562523,-0.221664024,-0.166413543,-0.126632779,-0.336766542,-0.133794106,1.450632592,0.70166543,0.919451363,0.917141162,1.517058376,0
8899,0.959600323,-0.221664024,-0.166413543,-0.075976375,1.911037129,1.215976668,-0.421322897,1.365465351,1.938737129,0.839198499,0.307616733,4
24682,-0.251562523,-0.221664024,-0.166413543,-0.768955983,-0.32227151,-0.431902988,0.170792712,-0.519726425,-0.20871953,-0.349427106,2.303249941,0
22681,-0.251562523,-0.221664024,-0.166413543,-0.787192289,-0.336766542,0.921180107,-0.827156997,-0.679038406,-0.973940001,-0.719654754,-0.798936995,0
28209,-0.251562523,0.655490065,-0.166413543,-0.165131646,-0.139204624,2.900291855,-0.38686356,0.329937474,0.134571077,-0.135084784,-0.844422754,1
17498,-0.251562523,-0.221664024,-0.166413543,-0.681826968,-0.183226573,-1.230172329,-0.863261607,0.011313512,0.095251448,-0.446855434,-1.362422723,0
37296,3.381926015,0.21691302,0.291253826,-0.102317705,4.315601886,1.321970938,-0.50121006,0.329937474,0.709242577,0.722284505,-0.066441878,20
20041,-0.251562523,-0.221664024,-0.166413543,0.440718947,-0.340524513,0.999019648,-0.712810497,-0.572830419,-0.582256005,-0.524798097,1.144743628,0
21018,-0.251562523,-0.221664024,-0.166413543,-0.410308642,-0.337840248,0.308400737,-0.731365524,-0.785246394,-0.860517995,-0.622226425,0.08440227,0
6070,-0.251562523,-0.221664024,-0.166413543,4.057586201,-0.24979635,0.667787556,-0.163654805,-0.22765446,-0.329703004,-0.037656456,-1.252341372,0
16634,-0.251562523,-0.221664024,-0.166413543,-0.523778987,-0.33998766,-0.725043389,-0.505780263,-0.891454381,-1.217419242,-0.368912772,1.492426312,0
37082,2.170763169,-0.221664024,-0.166413543,-0.266444454,5.229325757,0.856589849,-0.029839237,0.834425414,1.085803639,1.852453113,0.904090536,13
24499,-0.251562523,-0.221664024,-0.166413543,0.546084268,-0.348577308,-0.879066312,-0.213744239,-0.599382416,-1.002673576,-0.427369769,1.622634748,0
11987,-0.251562523,-0.221664024,-0.166413543,-0.489332633,-0.344819337,0.482297585,-0.566563974,-0.679038406,-0.781878737,-0.485826766,0.774972014,0
21261,-0.251562523,-0.221664024,-0.166413543,1.095199688,-0.3029448,1.118263201,-0.51400663,-0.068342479,-0.781878737,0.215657198,0.398660913,0
20206,-0.251562523,-0.221664024,-0.166413543,-0.696010761,-0.318513538,1.086796152,-0.581919859,-0.572830419,-0.822710659,-0.4663411,-0.387748634,0
13927,-0.251562523,-0.221664024,-0.166413543,-0.011136178,-0.00606507,-0.046017601,-0.802477896,-0.440070435,-0.545960963,-0.641712091,-1.038936139,0
7168,-0.251562523,-0.221664024,-0.166413543,0.669685894,-0.343208778,-0.314315596,-0.046566183,-0.679038406,-0.969403121,-0.446855434,2.061579595,0
30332,-0.251562523,-0.221664024,-0.166413543,-0.515673963,-0.162289304,0.541919362,1.212890589,0.250281483,0.604894331,0.546913514,-0.595050347,4
31275,-0.251562523,-0.221664024,-0.166413543,0.667659638,-0.344819337,-0.345782644,-0.555778293,-0.599382416,-0.251063746,-0.427369769,0.485127453,0
14539,-0.251562523,-0.221664024,-0.166413543,-0.462991302,-0.33998766,0.404458043,-0.366937471,-0.705590403,-1.046530086,-0.427369769,0.351503951,0
21565,-0.251562523,-0.221664024,-0.166413543,1.846940726,-0.323345216,-0.254693819,-0.101682841,-0.094894476,-2.30E-05,-0.349427106,0.738932179,0
29528,-0.251562523,-0.221664024,-0.166413543,0.219857025,-0.305092212,-1.851232501,-0.571225582,-0.838350387,-0.734997641,-0.60274076,0.366835413,1
30379,-0.251562523,0.21691302,0.291253826,1.865177031,-0.233153905,-0.168573475,-0.369405381,-0.546278422,-0.679042784,-0.505312431,-0.083444543,1
509,-0.251562523,-0.221664024,-0.166413543,0.296854759,-0.340524513,-0.274567745,-0.41602146,-0.493174428,-0.32819071,0.098743204,2.959233068,0
4416,-0.251562523,-0.221664024,-0.166413543,-0.359652238,-0.320660951,-0.450120753,0.089260275,-0.493174428,-0.043879547,-0.4663411,-0.318575402,1
26408,-0.251562523,-0.221664024,-0.166413543,-0.870268792,-0.338377101,0.17425174,-0.844066751,-0.493174428,-0.284334201,-0.661197757,0.560985493,0
26506,-0.251562523,0.655490065,0.291253826,-0.637249333,0.005745697,-0.267943103,-0.767013114,-0.811798391,-1.940295498,-0.933997076,-1.375792339,0
107,-0.251562523,-0.221664024,-0.166413543,-0.294812041,-0.318513538,-1.362665166,-0.589872014,-0.254206457,-0.524788855,-0.368912772,1.777765893,0
44130,-0.251562523,0.21691302,-0.166413543,1.206643777,-0.313681861,-0.345782644,1.599804045,1.471673338,1.212836287,0.839198499,0.687560881,0
26709,-0.251562523,-0.221664024,-0.166413543,1.001991905,-0.310460743,-0.064235366,-0.870299721,-0.652486409,-2.20645914,-0.895025745,-0.138376227,0
24681,-0.251562523,0.21691302,-0.166413543,-0.768955983,-0.32227151,-0.431902988,0.170792712,-0.519726425,-0.20871953,-0.349427106,2.303249941,0
28241,-0.251562523,-0.221664024,-0.166413543,-0.349520957,0.361142408,0.126223086,-0.352952647,-0.705590403,-0.874128635,-0.700169088,-1.200679431,8
966,-0.251562523,-0.221664024,-0.166413543,-0.325205883,-0.316366126,-1.253358576,0.783017216,1.179601373,1.241569862,0.995083824,1.571844739,0
1448,-0.251562523,-0.221664024,-0.166413543,-0.708168298,-0.323882069,0.382927957,0.286967293,0.489249455,0.824176877,0.274114195,0.224347275,0
31150,3.381926015,0.655490065,3.494925414,-0.088133912,1.087504568,0.760532542,-0.902656764,0.595457442,0.636652493,0.449485186,-0.187640356,8
20164,-0.251562523,-0.221664024,-0.166413543,-0.864190023,-0.335155983,1.499180107,-0.56848346,-0.386966441,0.043833472,-0.329941441,0.011450668,0
