id,bottom_left_longitude,bottom_left_latitude,top_right_longitude,top_right_latitude,school
8933,-1.92545004,52.20853322,-1.911087636,52.21751635,0
8934,-1.92545004,52.19955009,-1.911087636,52.20853322,0
8935,-1.92545004,52.19056696,-1.911087636,52.19955009,0
8936,-1.92545004,52.18158383,-1.911087636,52.19056696,0
8937,-1.92545004,52.17260069,-1.911087636,52.18158383,0
8938,-1.92545004,52.16361756,-1.911087636,52.17260069,0
8939,-1.92545004,52.15463443,-1.911087636,52.16361756,0
8940,-1.92545004,52.1456513,-1.911087636,52.15463443,0
8941,-1.92545004,52.13666817,-1.911087636,52.1456513,0
8942,-1.92545004,52.12768504,-1.911087636,52.13666817,0
8943,-1.92545004,52.11870191,-1.911087636,52.12768504,0
8944,-1.92545004,52.10971878,-1.911087636,52.11870191,0
8945,-1.92545004,52.10073565,-1.911087636,52.10971878,0
8946,-1.92545004,52.09175251,-1.911087636,52.10073565,0
8947,-1.92545004,52.08276938,-1.911087636,52.09175251,0
8948,-1.92545004,52.07378625,-1.911087636,52.08276938,0
8949,-1.92545004,52.06480312,-1.911087636,52.07378625,0
8950,-1.92545004,52.05581999,-1.911087636,52.06480312,0
8951,-1.92545004,52.04683686,-1.911087636,52.05581999,0
8952,-1.92545004,52.03785373,-1.911087636,52.04683686,0
8953,-1.92545004,52.0288706,-1.911087636,52.03785373,0
8954,-1.92545004,52.01988747,-1.911087636,52.0288706,0
8955,-1.92545004,52.01090434,-1.911087636,52.01988747,0
8956,-1.92545004,52.0019212,-1.911087636,52.01090434,0
8957,-1.92545004,51.99293807,-1.911087636,52.0019212,0
8958,-1.92545004,51.98395494,-1.911087636,51.99293807,0
8959,-1.92545004,51.97497181,-1.911087636,51.98395494,0
8960,-1.92545004,51.96598868,-1.911087636,51.97497181,0
8961,-1.92545004,51.95700555,-1.911087636,51.96598868,0
8962,-1.92545004,51.94802242,-1.911087636,51.95700555,0
8963,-1.92545004,51.93903929,-1.911087636,51.94802242,0
8964,-1.92545004,51.93005616,-1.911087636,51.93903929,0
8965,-1.92545004,51.92107302,-1.911087636,51.93005616,0
8966,-1.92545004,51.91208989,-1.911087636,51.92107302,0
8967,-1.92545004,51.90310676,-1.911087636,51.91208989,0
8968,-1.92545004,51.89412363,-1.911087636,51.90310676,0
8969,-1.92545004,51.8851405,-1.911087636,51.89412363,0
8970,-1.92545004,51.87615737,-1.911087636,51.8851405,0
8971,-1.92545004,51.86717424,-1.911087636,51.87615737,0
8972,-1.92545004,51.85819111,-1.911087636,51.86717424,0
8973,-1.92545004,51.84920798,-1.911087636,51.85819111,0
8974,-1.92545004,51.84022484,-1.911087636,51.84920798,0
8975,-1.92545004,51.83124171,-1.911087636,51.84022484,0
8976,-1.92545004,51.82225858,-1.911087636,51.83124171,0
8977,-1.92545004,51.81327545,-1.911087636,51.82225858,0
8978,-1.92545004,51.80429232,-1.911087636,51.81327545,0
8979,-1.92545004,51.79530919,-1.911087636,51.80429232,0
8980,-1.92545004,51.78632606,-1.911087636,51.79530919,0
8981,-1.92545004,51.77734293,-1.911087636,51.78632606,0
8982,-1.92545004,51.7683598,-1.911087636,51.77734293,0
8983,-1.92545004,51.75937667,-1.911087636,51.7683598,0
8984,-1.92545004,51.75039353,-1.911087636,51.75937667,0
8985,-1.92545004,51.7414104,-1.911087636,51.75039353,0
8986,-1.92545004,51.73242727,-1.911087636,51.7414104,0
8987,-1.92545004,51.72344414,-1.911087636,51.73242727,0
8988,-1.92545004,51.71446101,-1.911087636,51.72344414,0
8989,-1.92545004,51.70547788,-1.911087636,51.71446101,0
8990,-1.92545004,51.69649475,-1.911087636,51.70547788,0
8991,-1.92545004,51.68751162,-1.911087636,51.69649475,0
8992,-1.92545004,51.67852849,-1.911087636,51.68751162,0
8993,-1.92545004,51.66954535,-1.911087636,51.67852849,0
8994,-1.92545004,51.66056222,-1.911087636,51.66954535,0
8995,-1.92545004,51.65157909,-1.911087636,51.66056222,0
8996,-1.92545004,51.64259596,-1.911087636,51.65157909,0
8997,-1.92545004,51.63361283,-1.911087636,51.64259596,0
8998,-1.92545004,51.6246297,-1.911087636,51.63361283,0
8999,-1.92545004,51.61564657,-1.911087636,51.6246297,0
9000,-1.92545004,51.60666344,-1.911087636,51.61564657,0
9001,-1.92545004,51.59768031,-1.911087636,51.60666344,0
9002,-1.92545004,51.58869717,-1.911087636,51.59768031,0
9003,-1.92545004,51.57971404,-1.911087636,51.58869717,0
9004,-1.92545004,51.57073091,-1.911087636,51.57971404,0
9005,-1.92545004,51.56174778,-1.911087636,51.57073091,0
9006,-1.92545004,51.55276465,-1.911087636,51.56174778,0
9007,-1.92545004,51.54378152,-1.911087636,51.55276465,0
9008,-1.92545004,51.53479839,-1.911087636,51.54378152,0
9009,-1.92545004,51.52581526,-1.911087636,51.53479839,0
9010,-1.92545004,51.51683213,-1.911087636,51.52581526,0
9011,-1.92545004,51.507849,-1.911087636,51.51683213,0
9012,-1.92545004,51.49886586,-1.911087636,51.507849,0
9013,-1.92545004,51.48988273,-1.911087636,51.49886586,0
9014,-1.92545004,51.4808996,-1.911087636,51.48988273,0
9015,-1.92545004,51.47191647,-1.911087636,51.4808996,0
9016,-1.92545004,51.46293334,-1.911087636,51.47191647,0
9017,-1.92545004,51.45395021,-1.911087636,51.46293334,0
9018,-1.92545004,51.44496708,-1.911087636,51.45395021,0
9019,-1.92545004,51.43598395,-1.911087636,51.44496708,0
9020,-1.92545004,51.42700082,-1.911087636,51.43598395,0
9021,-1.92545004,51.41801768,-1.911087636,51.42700082,0
9022,-1.92545004,51.40903455,-1.911087636,51.41801768,0
9023,-1.92545004,51.40005142,-1.911087636,51.40903455,0
9024,-1.92545004,51.39106829,-1.911087636,51.40005142,0
9025,-1.92545004,51.38208516,-1.911087636,51.39106829,0
9026,-1.92545004,51.37310203,-1.911087636,51.38208516,0
9027,-1.92545004,51.3641189,-1.911087636,51.37310203,0
9028,-1.92545004,51.35513577,-1.911087636,51.3641189,0
9029,-1.92545004,51.34615264,-1.911087636,51.35513577,0
9030,-1.92545004,51.3371695,-1.911087636,51.34615264,0
9031,-1.92545004,51.32818637,-1.911087636,51.3371695,0
9032,-1.92545004,51.31920324,-1.911087636,51.32818637,0
9033,-1.92545004,51.31022011,-1.911087636,51.31920324,0
9034,-1.92545004,51.30123698,-1.911087636,51.31022011,0
9035,-1.92545004,51.29225385,-1.911087636,51.30123698,0
9036,-1.92545004,51.28327072,-1.911087636,51.29225385,0
9037,-1.92545004,51.27428759,-1.911087636,51.28327072,0
9038,-1.92545004,51.26530446,-1.911087636,51.27428759,0
9039,-1.92545004,51.25632133,-1.911087636,51.26530446,0
9040,-1.92545004,51.24733819,-1.911087636,51.25632133,0
9041,-1.92545004,51.23835506,-1.911087636,51.24733819,0
9042,-1.92545004,51.22937193,-1.911087636,51.23835506,0
9043,-1.92545004,51.2203888,-1.911087636,51.22937193,0
9044,-1.92545004,51.21140567,-1.911087636,51.2203888,0
9045,-1.92545004,51.20242254,-1.911087636,51.21140567,0
9046,-1.92545004,51.19343941,-1.911087636,51.20242254,0
9047,-1.92545004,51.18445628,-1.911087636,51.19343941,0
9048,-1.92545004,51.17547315,-1.911087636,51.18445628,0
9049,-1.92545004,51.16649001,-1.911087636,51.17547315,0
9050,-1.92545004,51.15750688,-1.911087636,51.16649001,0
9051,-1.92545004,51.14852375,-1.911087636,51.15750688,0
9052,-1.92545004,51.13954062,-1.911087636,51.14852375,0
9053,-1.92545004,51.13055749,-1.911087636,51.13954062,0
9054,-1.92545004,51.12157436,-1.911087636,51.13055749,0
9055,-1.92545004,51.11259123,-1.911087636,51.12157436,0
9056,-1.92545004,51.1036081,-1.911087636,51.11259123,0
9057,-1.92545004,51.09462497,-1.911087636,51.1036081,0
9058,-1.92545004,51.08564183,-1.911087636,51.09462497,0
9059,-1.92545004,51.0766587,-1.911087636,51.08564183,0
9060,-1.92545004,51.06767557,-1.911087636,51.0766587,0
9061,-1.92545004,51.05869244,-1.911087636,51.06767557,0
9062,-1.92545004,51.04970931,-1.911087636,51.05869244,0
9063,-1.92545004,51.04072618,-1.911087636,51.04970931,0
9064,-1.92545004,51.03174305,-1.911087636,51.04072618,0
9065,-1.92545004,51.02275992,-1.911087636,51.03174305,0
9066,-1.92545004,51.01377679,-1.911087636,51.02275992,0
9067,-1.92545004,51.00479366,-1.911087636,51.01377679,0
9068,-1.92545004,50.99581052,-1.911087636,51.00479366,0
9069,-1.92545004,50.98682739,-1.911087636,50.99581052,0
9070,-1.92545004,50.97784426,-1.911087636,50.98682739,0
9071,-1.92545004,50.96886113,-1.911087636,50.97784426,0
9072,-1.92545004,50.959878,-1.911087636,50.96886113,0
9073,-1.911087636,52.84633552,-1.896725232,52.85531866,0
9074,-1.911087636,52.83735239,-1.896725232,52.84633552,0
9075,-1.911087636,52.82836926,-1.896725232,52.83735239,0
9076,-1.911087636,52.81938613,-1.896725232,52.82836926,0
9077,-1.911087636,52.810403,-1.896725232,52.81938613,0
9078,-1.911087636,52.80141987,-1.896725232,52.810403,0
9079,-1.911087636,52.79243674,-1.896725232,52.80141987,0
9080,-1.911087636,52.78345361,-1.896725232,52.79243674,0
9081,-1.911087636,52.77447048,-1.896725232,52.78345361,0
9082,-1.911087636,52.76548734,-1.896725232,52.77447048,0
9083,-1.911087636,52.75650421,-1.896725232,52.76548734,0
9084,-1.911087636,52.74752108,-1.896725232,52.75650421,0
9085,-1.911087636,52.73853795,-1.896725232,52.74752108,1
9086,-1.911087636,52.72955482,-1.896725232,52.73853795,0
9087,-1.911087636,52.72057169,-1.896725232,52.72955482,0
9088,-1.911087636,52.71158856,-1.896725232,52.72057169,0
9089,-1.911087636,52.70260543,-1.896725232,52.71158856,0
9090,-1.911087636,52.6936223,-1.896725232,52.70260543,0
9091,-1.911087636,52.68463917,-1.896725232,52.6936223,0
9092,-1.911087636,52.67565603,-1.896725232,52.68463917,3
9093,-1.911087636,52.6666729,-1.896725232,52.67565603,2
9094,-1.911087636,52.65768977,-1.896725232,52.6666729,0
9095,-1.911087636,52.64870664,-1.896725232,52.65768977,0
9096,-1.911087636,52.63972351,-1.896725232,52.64870664,0
9097,-1.911087636,52.63074038,-1.896725232,52.63972351,0
9098,-1.911087636,52.62175725,-1.896725232,52.63074038,0
9099,-1.911087636,52.61277412,-1.896725232,52.62175725,0
9100,-1.911087636,52.60379099,-1.896725232,52.61277412,1
9101,-1.911087636,52.59480785,-1.896725232,52.60379099,0
9102,-1.911087636,52.58582472,-1.896725232,52.59480785,0
9103,-1.911087636,52.57684159,-1.896725232,52.58582472,0
9104,-1.911087636,52.56785846,-1.896725232,52.57684159,0
9105,-1.911087636,52.55887533,-1.896725232,52.56785846,0
9106,-1.911087636,52.5498922,-1.896725232,52.55887533,2
9107,-1.911087636,52.54090907,-1.896725232,52.5498922,3
9108,-1.911087636,52.53192594,-1.896725232,52.54090907,2
9109,-1.911087636,52.52294281,-1.896725232,52.53192594,1
9110,-1.911087636,52.51395967,-1.896725232,52.52294281,0
9111,-1.911087636,52.50497654,-1.896725232,52.51395967,4
9112,-1.911087636,52.49599341,-1.896725232,52.50497654,3
9113,-1.911087636,52.48701028,-1.896725232,52.49599341,1
9114,-1.911087636,52.47802715,-1.896725232,52.48701028,8
9115,-1.911087636,52.46904402,-1.896725232,52.47802715,5
9116,-1.911087636,52.46006089,-1.896725232,52.46904402,0
9117,-1.911087636,52.45107776,-1.896725232,52.46006089,0
9118,-1.911087636,52.44209463,-1.896725232,52.45107776,0
9119,-1.911087636,52.4331115,-1.896725232,52.44209463,0
9120,-1.911087636,52.42412836,-1.896725232,52.4331115,3
9121,-1.911087636,52.41514523,-1.896725232,52.42412836,0
9122,-1.911087636,52.4061621,-1.896725232,52.41514523,2
9123,-1.911087636,52.39717897,-1.896725232,52.4061621,1
9124,-1.911087636,52.38819584,-1.896725232,52.39717897,0
9125,-1.911087636,52.37921271,-1.896725232,52.38819584,0
9126,-1.911087636,52.37022958,-1.896725232,52.37921271,0
9127,-1.911087636,52.36124645,-1.896725232,52.37022958,0
9128,-1.911087636,52.35226332,-1.896725232,52.36124645,0
9129,-1.911087636,52.34328018,-1.896725232,52.35226332,0
9130,-1.911087636,52.33429705,-1.896725232,52.34328018,0
9131,-1.911087636,52.32531392,-1.896725232,52.33429705,0
9132,-1.911087636,52.31633079,-1.896725232,52.32531392,1
9133,-1.911087636,52.30734766,-1.896725232,52.31633079,0
9134,-1.911087636,52.29836453,-1.896725232,52.30734766,0
9135,-1.911087636,52.2893814,-1.896725232,52.29836453,2
9136,-1.911087636,52.28039827,-1.896725232,52.2893814,1
9137,-1.911087636,52.27141514,-1.896725232,52.28039827,1
9138,-1.911087636,52.262432,-1.896725232,52.27141514,1
9139,-1.911087636,52.25344887,-1.896725232,52.262432,1
9140,-1.911087636,52.24446574,-1.896725232,52.25344887,0
9141,-1.911087636,52.23548261,-1.896725232,52.24446574,0
9142,-1.911087636,52.22649948,-1.896725232,52.23548261,0
9143,-1.911087636,52.21751635,-1.896725232,52.22649948,0
9144,-1.911087636,52.20853322,-1.896725232,52.21751635,0
9145,-1.911087636,52.19955009,-1.896725232,52.20853322,0
9146,-1.911087636,52.19056696,-1.896725232,52.19955009,0
9147,-1.911087636,52.18158383,-1.896725232,52.19056696,0
9148,-1.911087636,52.17260069,-1.896725232,52.18158383,0
9149,-1.911087636,52.16361756,-1.896725232,52.17260069,0
9150,-1.911087636,52.15463443,-1.896725232,52.16361756,0
9151,-1.911087636,52.1456513,-1.896725232,52.15463443,0
9152,-1.911087636,52.13666817,-1.896725232,52.1456513,0
9153,-1.911087636,52.12768504,-1.896725232,52.13666817,0
9154,-1.911087636,52.11870191,-1.896725232,52.12768504,0
9155,-1.911087636,52.10971878,-1.896725232,52.11870191,0
9156,-1.911087636,52.10073565,-1.896725232,52.10971878,0
9157,-1.911087636,52.09175251,-1.896725232,52.10073565,0
9158,-1.911087636,52.08276938,-1.896725232,52.09175251,1
9159,-1.911087636,52.07378625,-1.896725232,52.08276938,0
9160,-1.911087636,52.06480312,-1.896725232,52.07378625,0
9161,-1.911087636,52.05581999,-1.896725232,52.06480312,0
9162,-1.911087636,52.04683686,-1.896725232,52.05581999,0
9163,-1.911087636,52.03785373,-1.896725232,52.04683686,0
9164,-1.911087636,52.0288706,-1.896725232,52.03785373,0
9165,-1.911087636,52.01988747,-1.896725232,52.0288706,0
9166,-1.911087636,52.01090434,-1.896725232,52.01988747,0
9167,-1.911087636,52.0019212,-1.896725232,52.01090434,0
9168,-1.911087636,51.99293807,-1.896725232,52.0019212,0
9169,-1.911087636,51.98395494,-1.896725232,51.99293807,0
9170,-1.911087636,51.97497181,-1.896725232,51.98395494,0
9171,-1.911087636,51.96598868,-1.896725232,51.97497181,0
9172,-1.911087636,51.95700555,-1.896725232,51.96598868,0
9173,-1.911087636,51.94802242,-1.896725232,51.95700555,0
9174,-1.911087636,51.93903929,-1.896725232,51.94802242,0
9175,-1.911087636,51.93005616,-1.896725232,51.93903929,0
9176,-1.911087636,51.92107302,-1.896725232,51.93005616,0
9177,-1.911087636,51.91208989,-1.896725232,51.92107302,0
9178,-1.911087636,51.90310676,-1.896725232,51.91208989,0
9179,-1.911087636,51.89412363,-1.896725232,51.90310676,0
9180,-1.911087636,51.8851405,-1.896725232,51.89412363,0
9181,-1.911087636,51.87615737,-1.896725232,51.8851405,0
9182,-1.911087636,51.86717424,-1.896725232,51.87615737,0
9183,-1.911087636,51.85819111,-1.896725232,51.86717424,0
9184,-1.911087636,51.84920798,-1.896725232,51.85819111,0
9185,-1.911087636,51.84022484,-1.896725232,51.84920798,0
9186,-1.911087636,51.83124171,-1.896725232,51.84022484,0
9187,-1.911087636,51.82225858,-1.896725232,51.83124171,0
9188,-1.911087636,51.81327545,-1.896725232,51.82225858,0
9189,-1.911087636,51.80429232,-1.896725232,51.81327545,0
9190,-1.911087636,51.79530919,-1.896725232,51.80429232,0
9191,-1.911087636,51.78632606,-1.896725232,51.79530919,0
9192,-1.911087636,51.77734293,-1.896725232,51.78632606,0
9193,-1.911087636,51.7683598,-1.896725232,51.77734293,0
9194,-1.911087636,51.75937667,-1.896725232,51.7683598,0
9195,-1.911087636,51.75039353,-1.896725232,51.75937667,0
9196,-1.911087636,51.7414104,-1.896725232,51.75039353,0
9197,-1.911087636,51.73242727,-1.896725232,51.7414104,0
9198,-1.911087636,51.72344414,-1.896725232,51.73242727,0
9199,-1.911087636,51.71446101,-1.896725232,51.72344414,0
9200,-1.911087636,51.70547788,-1.896725232,51.71446101,0
9201,-1.911087636,51.69649475,-1.896725232,51.70547788,0
9202,-1.911087636,51.68751162,-1.896725232,51.69649475,0
9203,-1.911087636,51.67852849,-1.896725232,51.68751162,0
9204,-1.911087636,51.66954535,-1.896725232,51.67852849,0
9205,-1.911087636,51.66056222,-1.896725232,51.66954535,0
9206,-1.911087636,51.65157909,-1.896725232,51.66056222,0
9207,-1.911087636,51.64259596,-1.896725232,51.65157909,0
9208,-1.911087636,51.63361283,-1.896725232,51.64259596,0
9209,-1.911087636,51.6246297,-1.896725232,51.63361283,0
9210,-1.911087636,51.61564657,-1.896725232,51.6246297,0
9211,-1.911087636,51.60666344,-1.896725232,51.61564657,0
9212,-1.911087636,51.59768031,-1.896725232,51.60666344,0
9213,-1.911087636,51.58869717,-1.896725232,51.59768031,0
9214,-1.911087636,51.57971404,-1.896725232,51.58869717,0
9215,-1.911087636,51.57073091,-1.896725232,51.57971404,0
9216,-1.911087636,51.56174778,-1.896725232,51.57073091,0
9217,-1.911087636,51.55276465,-1.896725232,51.56174778,1
9218,-1.911087636,51.54378152,-1.896725232,51.55276465,3
9219,-1.911087636,51.53479839,-1.896725232,51.54378152,0
9220,-1.911087636,51.52581526,-1.896725232,51.53479839,0
9221,-1.911087636,51.51683213,-1.896725232,51.52581526,0
9222,-1.911087636,51.507849,-1.896725232,51.51683213,0
9223,-1.911087636,51.49886586,-1.896725232,51.507849,0
9224,-1.911087636,51.48988273,-1.896725232,51.49886586,0
9225,-1.911087636,51.4808996,-1.896725232,51.48988273,0
9226,-1.911087636,51.47191647,-1.896725232,51.4808996,0
9227,-1.911087636,51.46293334,-1.896725232,51.47191647,0
9228,-1.911087636,51.45395021,-1.896725232,51.46293334,0
9229,-1.911087636,51.44496708,-1.896725232,51.45395021,0
9230,-1.911087636,51.43598395,-1.896725232,51.44496708,0
9231,-1.911087636,51.42700082,-1.896725232,51.43598395,0
9232,-1.911087636,51.41801768,-1.896725232,51.42700082,0
9233,-1.911087636,51.40903455,-1.896725232,51.41801768,0
9234,-1.911087636,51.40005142,-1.896725232,51.40903455,0
9235,-1.911087636,51.39106829,-1.896725232,51.40005142,0
9236,-1.911087636,51.38208516,-1.896725232,51.39106829,0
9237,-1.911087636,51.37310203,-1.896725232,51.38208516,0
9238,-1.911087636,51.3641189,-1.896725232,51.37310203,0
9239,-1.911087636,51.35513577,-1.896725232,51.3641189,0
9240,-1.911087636,51.34615264,-1.896725232,51.35513577,0
9241,-1.911087636,51.3371695,-1.896725232,51.34615264,0
9242,-1.911087636,51.32818637,-1.896725232,51.3371695,0
9243,-1.911087636,51.31920324,-1.896725232,51.32818637,0
9244,-1.911087636,51.31022011,-1.896725232,51.31920324,0
9245,-1.911087636,51.30123698,-1.896725232,51.31022011,0
9246,-1.911087636,51.29225385,-1.896725232,51.30123698,0
9247,-1.911087636,51.28327072,-1.896725232,51.29225385,0
9248,-1.911087636,51.27428759,-1.896725232,51.28327072,0
9249,-1.911087636,51.26530446,-1.896725232,51.27428759,0
9250,-1.911087636,51.25632133,-1.896725232,51.26530446,0
9251,-1.911087636,51.24733819,-1.896725232,51.25632133,0
9252,-1.911087636,51.23835506,-1.896725232,51.24733819,0
9253,-1.911087636,51.22937193,-1.896725232,51.23835506,0
9254,-1.911087636,51.2203888,-1.896725232,51.22937193,0
9255,-1.911087636,51.21140567,-1.896725232,51.2203888,0
9256,-1.911087636,51.20242254,-1.896725232,51.21140567,0
9257,-1.911087636,51.19343941,-1.896725232,51.20242254,1
9258,-1.911087636,51.18445628,-1.896725232,51.19343941,1
9259,-1.911087636,51.17547315,-1.896725232,51.18445628,0
9260,-1.911087636,51.16649001,-1.896725232,51.17547315,0
9261,-1.911087636,51.15750688,-1.896725232,51.16649001,0
9262,-1.911087636,51.14852375,-1.896725232,51.15750688,0
9263,-1.911087636,51.13954062,-1.896725232,51.14852375,0
9264,-1.911087636,51.13055749,-1.896725232,51.13954062,0
9265,-1.911087636,51.12157436,-1.896725232,51.13055749,0
9266,-1.911087636,51.11259123,-1.896725232,51.12157436,0
9267,-1.911087636,51.1036081,-1.896725232,51.11259123,0
9268,-1.911087636,51.09462497,-1.896725232,51.1036081,0
9269,-1.911087636,51.08564183,-1.896725232,51.09462497,0
9270,-1.911087636,51.0766587,-1.896725232,51.08564183,0
9271,-1.911087636,51.06767557,-1.896725232,51.0766587,0
9272,-1.911087636,51.05869244,-1.896725232,51.06767557,0
9273,-1.911087636,51.04970931,-1.896725232,51.05869244,0
9274,-1.911087636,51.04072618,-1.896725232,51.04970931,0
9275,-1.911087636,51.03174305,-1.896725232,51.04072618,0
9276,-1.911087636,51.02275992,-1.896725232,51.03174305,0
9277,-1.911087636,51.01377679,-1.896725232,51.02275992,0
9278,-1.911087636,51.00479366,-1.896725232,51.01377679,0
9279,-1.911087636,50.99581052,-1.896725232,51.00479366,0
9280,-1.911087636,50.98682739,-1.896725232,50.99581052,0
9281,-1.911087636,50.97784426,-1.896725232,50.98682739,0
9282,-1.911087636,50.96886113,-1.896725232,50.97784426,0
9283,-1.911087636,50.959878,-1.896725232,50.96886113,0
9284,-1.896725232,52.84633552,-1.882362829,52.85531866,0
9285,-1.896725232,52.83735239,-1.882362829,52.84633552,0
9286,-1.896725232,52.82836926,-1.882362829,52.83735239,0
9287,-1.896725232,52.81938613,-1.882362829,52.82836926,0
9288,-1.896725232,52.810403,-1.882362829,52.81938613,0
9289,-1.896725232,52.80141987,-1.882362829,52.810403,0
9290,-1.896725232,52.79243674,-1.882362829,52.80141987,0
9291,-1.896725232,52.78345361,-1.882362829,52.79243674,0
9292,-1.896725232,52.77447048,-1.882362829,52.78345361,0
9293,-1.896725232,52.76548734,-1.882362829,52.77447048,0
9294,-1.896725232,52.75650421,-1.882362829,52.76548734,0
9295,-1.896725232,52.74752108,-1.882362829,52.75650421,0
9296,-1.896725232,52.73853795,-1.882362829,52.74752108,0
9297,-1.896725232,52.72955482,-1.882362829,52.73853795,0
9298,-1.896725232,52.72057169,-1.882362829,52.72955482,0
9299,-1.896725232,52.71158856,-1.882362829,52.72057169,0
9300,-1.896725232,52.70260543,-1.882362829,52.71158856,0
9301,-1.896725232,52.6936223,-1.882362829,52.70260543,0
9302,-1.896725232,52.68463917,-1.882362829,52.6936223,0
9303,-1.896725232,52.67565603,-1.882362829,52.68463917,1
9304,-1.896725232,52.6666729,-1.882362829,52.67565603,0
9305,-1.896725232,52.65768977,-1.882362829,52.6666729,0
9306,-1.896725232,52.64870664,-1.882362829,52.65768977,0
9307,-1.896725232,52.63972351,-1.882362829,52.64870664,0
9308,-1.896725232,52.63074038,-1.882362829,52.63972351,1
9309,-1.896725232,52.62175725,-1.882362829,52.63074038,0
9310,-1.896725232,52.61277412,-1.882362829,52.62175725,0
9311,-1.896725232,52.60379099,-1.882362829,52.61277412,0
9312,-1.896725232,52.59480785,-1.882362829,52.60379099,0
9313,-1.896725232,52.58582472,-1.882362829,52.59480785,0
9314,-1.896725232,52.57684159,-1.882362829,52.58582472,1
9315,-1.896725232,52.56785846,-1.882362829,52.57684159,1
9316,-1.896725232,52.55887533,-1.882362829,52.56785846,0
9317,-1.896725232,52.5498922,-1.882362829,52.55887533,1
9318,-1.896725232,52.54090907,-1.882362829,52.5498922,1
9319,-1.896725232,52.53192594,-1.882362829,52.54090907,1
9320,-1.896725232,52.52294281,-1.882362829,52.53192594,0
9321,-1.896725232,52.51395967,-1.882362829,52.52294281,0
9322,-1.896725232,52.50497654,-1.882362829,52.51395967,3
9323,-1.896725232,52.49599341,-1.882362829,52.50497654,3
9324,-1.896725232,52.48701028,-1.882362829,52.49599341,1
9325,-1.896725232,52.47802715,-1.882362829,52.48701028,2
9326,-1.896725232,52.46904402,-1.882362829,52.47802715,4
9327,-1.896725232,52.46006089,-1.882362829,52.46904402,3
9328,-1.896725232,52.45107776,-1.882362829,52.46006089,5
9329,-1.896725232,52.44209463,-1.882362829,52.45107776,5
9330,-1.896725232,52.4331115,-1.882362829,52.44209463,4
9331,-1.896725232,52.42412836,-1.882362829,52.4331115,2
9332,-1.896725232,52.41514523,-1.882362829,52.42412836,0
9333,-1.896725232,52.4061621,-1.882362829,52.41514523,1
9334,-1.896725232,52.39717897,-1.882362829,52.4061621,1
9335,-1.896725232,52.38819584,-1.882362829,52.39717897,0
9336,-1.896725232,52.37921271,-1.882362829,52.38819584,0
9337,-1.896725232,52.37022958,-1.882362829,52.37921271,0
9338,-1.896725232,52.36124645,-1.882362829,52.37022958,0
9339,-1.896725232,52.35226332,-1.882362829,52.36124645,0
9340,-1.896725232,52.34328018,-1.882362829,52.35226332,0
9341,-1.896725232,52.33429705,-1.882362829,52.34328018,0
9342,-1.896725232,52.32531392,-1.882362829,52.33429705,0
9343,-1.896725232,52.31633079,-1.882362829,52.32531392,0
9344,-1.896725232,52.30734766,-1.882362829,52.31633079,0
9345,-1.896725232,52.29836453,-1.882362829,52.30734766,1
9346,-1.896725232,52.2893814,-1.882362829,52.29836453,2
9347,-1.896725232,52.28039827,-1.882362829,52.2893814,0
9348,-1.896725232,52.27141514,-1.882362829,52.28039827,0
9349,-1.896725232,52.262432,-1.882362829,52.27141514,1
9350,-1.896725232,52.25344887,-1.882362829,52.262432,0
9351,-1.896725232,52.24446574,-1.882362829,52.25344887,0
9352,-1.896725232,52.23548261,-1.882362829,52.24446574,0
9353,-1.896725232,52.22649948,-1.882362829,52.23548261,0
9354,-1.896725232,52.21751635,-1.882362829,52.22649948,0
9355,-1.896725232,52.20853322,-1.882362829,52.21751635,0
9356,-1.896725232,52.19955009,-1.882362829,52.20853322,0
9357,-1.896725232,52.19056696,-1.882362829,52.19955009,0
9358,-1.896725232,52.18158383,-1.882362829,52.19056696,0
9359,-1.896725232,52.17260069,-1.882362829,52.18158383,0
9360,-1.896725232,52.16361756,-1.882362829,52.17260069,0
9361,-1.896725232,52.15463443,-1.882362829,52.16361756,0
9362,-1.896725232,52.1456513,-1.882362829,52.15463443,0
9363,-1.896725232,52.13666817,-1.882362829,52.1456513,0
9364,-1.896725232,52.12768504,-1.882362829,52.13666817,0
9365,-1.896725232,52.11870191,-1.882362829,52.12768504,0
9366,-1.896725232,52.10971878,-1.882362829,52.11870191,0
9367,-1.896725232,52.10073565,-1.882362829,52.10971878,1
9368,-1.896725232,52.09175251,-1.882362829,52.10073565,0
9369,-1.896725232,52.08276938,-1.882362829,52.09175251,0
9370,-1.896725232,52.07378625,-1.882362829,52.08276938,0
9371,-1.896725232,52.06480312,-1.882362829,52.07378625,0
9372,-1.896725232,52.05581999,-1.882362829,52.06480312,0
9373,-1.896725232,52.04683686,-1.882362829,52.05581999,0
9374,-1.896725232,52.03785373,-1.882362829,52.04683686,0
9375,-1.896725232,52.0288706,-1.882362829,52.03785373,0
9376,-1.896725232,52.01988747,-1.882362829,52.0288706,0
9377,-1.896725232,52.01090434,-1.882362829,52.01988747,0
9378,-1.896725232,52.0019212,-1.882362829,52.01090434,0
9379,-1.896725232,51.99293807,-1.882362829,52.0019212,0
9380,-1.896725232,51.98395494,-1.882362829,51.99293807,0
9381,-1.896725232,51.97497181,-1.882362829,51.98395494,0
9382,-1.896725232,51.96598868,-1.882362829,51.97497181,0
