id,school,bars,arts_and_entertainment,population,population_density,crime_dom,education_dep,employment_dep,health_dep,income_dep,living_environment_dep,accidents_num
13457,-0.251562523,-0.221664024,-0.166413543,0.238093331,-0.331934864,0.57173025,-0.284765206,-0.068342479,-0.063539361,-0.290970109,0.316045404,0
25612,-0.251562523,-0.221664024,-0.166413543,-0.963476575,-0.334082276,-0.29444167,-0.928158501,-0.599382416,0.756123673,-0.427369769,-0.035706293,0
15465,-0.251562523,-0.221664024,-0.166413543,-0.892557609,-0.327103187,-0.034424478,-0.844523771,-0.7321424,-0.447661891,-0.953482742,-0.315305659,0
9819,-0.251562523,-0.221664024,-0.166413543,0.207699488,-0.313145008,-0.190103561,-0.343903644,0.170625493,0.030222831,0.11822887,0.477934018,0
37922,-0.251562523,-0.221664024,-0.166413543,2.223824372,7.024025463,0.260372084,0.425261661,1.259257363,1.587885055,2.086281101,-0.408166363,5
16057,-0.251562523,-0.221664024,-0.166413543,0.882442791,-0.316366126,-1.019839951,-0.739043467,-0.386966441,-0.565620777,-0.583255094,-0.431563192,0
43854,-0.251562523,-0.221664024,0.291253826,0.961466781,-0.146720566,-0.771415882,-0.462271923,-0.174550466,0.158767772,-0.641712091,-1.32500233,1
44018,-0.251562523,-0.221664024,-0.166413543,1.871255799,-0.294892005,1.290503889,-0.405235779,-0.413518438,-0.403805381,-0.329941441,0.365018889,3
23999,3.381926015,0.21691302,1.664255935,0.075992837,1.612546839,-0.170229636,-0.363281308,-0.625934413,-0.859005701,-0.836568748,-1.198426941,2
17652,-0.251562523,-0.221664024,-0.166413543,-0.252260661,-0.278249561,-0.796258289,0.761994279,0.489249455,0.149694011,0.371542523,-1.219861924,3
3824,-0.251562523,-0.221664024,-0.166413543,-0.381941056,-0.294892005,-0.791289808,0.638233159,0.515801452,0.554988648,0.819712833,-0.323661669,1
43806,-0.251562523,0.21691302,-0.166413543,-0.564304111,0.615073895,0.944366353,0.838042471,0.648561436,0.196575107,0.42999952,-0.854159323,3
1586,-0.251562523,-0.221664024,-0.166413543,-0.007083665,-0.308850184,0.493890708,0.000781129,0.329937474,0.243456203,-0.096113453,0.398297608,0
8198,-0.251562523,-0.221664024,-0.166413543,2.639206886,-0.33998766,-0.473307,0.604870671,-0.519726425,-0.114957338,-0.505312431,1.142854443,0
8039,-0.251562523,-0.221664024,-0.166413543,-0.357625982,-0.278786414,0.642945149,1.008511073,0.329937474,0.831738344,0.391028189,-0.076178447,1
19127,-0.251562523,-0.221664024,-0.166413543,-0.651433126,0.136200985,-0.158636513,-0.724875835,-0.466622432,-0.907399091,-0.60274076,-1.44489291,0
40044,-0.251562523,-0.221664024,0.291253826,0.10638668,-0.291134033,-0.58261359,-0.648279219,-0.360414444,-0.603428113,-0.232513112,-1.009290468,0
21615,-0.251562523,-0.221664024,-0.166413543,-0.31102209,-0.335155983,-0.643891527,-0.367668704,-0.333862447,-0.057490188,-0.135084784,1.062636746,0
16824,-0.251562523,-0.221664024,-0.166413543,-0.904715146,-0.337840248,0.977489562,-0.766373286,-0.7321424,-0.718362413,-0.739140419,0.394301255,0
41227,-0.251562523,-0.221664024,-0.166413543,-0.375862287,-0.114509384,0.189157184,0.798555909,0.728217426,1.106975747,1.287368809,-1.389961226,0
26638,0.959600323,-0.221664024,2.579590674,0.130701754,0.800288193,1.232538273,1.342867186,1.232705366,1.314159946,1.404282803,-0.86912748,2
42453,-0.251562523,-0.221664024,-0.166413543,0.025336433,-0.335155983,0.298463774,2.225282141,1.020289392,0.403759306,0.527427848,0.011305346,0
41475,-0.251562523,-0.221664024,-0.166413543,0.99388688,-0.33300857,0.634664347,1.550537248,-0.22765446,-0.291895668,-0.15457045,-0.038976036,0
33375,2.170763169,0.21691302,0.291253826,0.244172099,1.690927383,0.064945149,1.128798838,2.082369266,1.165955191,1.579653794,-1.352540833,0
28010,-0.251562523,-0.221664024,0.291253826,0.047625251,-0.293281446,1.58530045,-0.082579389,0.462697458,0.033247418,0.352056857,-0.771398492,0
3569,-0.251562523,-0.221664024,-0.166413543,-0.612934259,-0.344282484,1.035455178,0.846725858,0.409593464,0.771246608,0.274114195,1.615005348,0
6537,-0.251562523,-0.221664024,-0.166413543,0.669685894,-0.343208778,-0.314315596,-0.046566183,-0.679038406,-0.969403121,-0.446855434,2.061579595,0
31671,-0.251562523,-0.221664024,-0.166413543,-0.471096327,-0.201479576,-2.141060581,-0.660618769,0.037865508,0.568599289,-0.485826766,-1.377536202,0
9950,3.381926015,0.21691302,-0.166413543,-0.612934259,0.386911354,0.979145723,-0.926239016,0.117521499,1.159906017,-0.485826766,0.157935159,3
36189,-0.251562523,-0.221664024,-0.166413543,-1.016159235,-0.328713746,-2.38948465,0.100045956,0.117521499,0.535328834,0.079257538,0.277535096,1
27507,-0.251562523,-0.221664024,-0.166413543,-0.171210415,-0.31529242,0.71581621,-0.664823357,-0.546278422,-0.012121385,-0.661197757,-1.016047937,0
22699,-0.251562523,-0.221664024,0.291253826,-1.028316772,-0.298113123,-0.355719607,0.132220191,-0.280758454,0.408296186,0.020800541,-1.513557515,0
11075,-0.251562523,-0.221664024,-0.166413543,-0.027346227,-0.350187868,-0.029455997,-0.710982415,-0.891454381,-0.84085818,-0.641712091,2.11055308,0
18914,-0.251562523,-0.221664024,-0.166413543,-0.839874949,-0.264828235,-1.561404421,-0.661807022,-0.758694397,-0.875640929,-0.544283763,-0.626439881,2
19406,-0.251562523,-0.221664024,-0.166413543,-0.408282386,-0.336766542,-0.973467458,-0.716192448,-0.679038406,-0.662407556,-0.661197757,0.909104142,0
36106,-0.251562523,-0.221664024,-0.166413543,-1.358596527,-0.347503602,0.010291854,0.900288647,1.418569344,2.015864094,0.527427848,0.202548988,0
24367,-0.251562523,-0.221664024,-0.166413543,-0.377888544,-0.221343138,-0.791289808,-0.033129783,0.860977411,0.538353421,0.917141162,-1.545092371,0
36786,0.959600323,-0.221664024,-0.166413543,1.686866488,-0.293281446,-0.824413017,-0.826882784,-0.838350387,-1.482070591,-0.583255094,-0.360500775,0
888,-0.251562523,-0.221664024,-0.166413543,0.785182495,-0.345893043,-1.01652763,-0.213835643,-0.360414444,-0.421952902,-0.368912772,3.150040744,0
8441,-0.251562523,-0.221664024,-0.166413543,-0.708168298,-0.345893043,-1.886011871,-0.392164996,-0.811798391,0.046858058,-0.544283763,1.994949496,0
16895,0.959600323,0.21691302,-0.166413543,0.742631116,0.942017395,2.295793287,1.983518358,1.7902973,1.485049103,1.599139459,-0.552398365,4
7649,-0.251562523,-0.221664024,-0.166413543,-0.762877215,-0.235301317,1.65651535,-0.915544739,-0.758694397,0.396197839,-0.544283763,-1.005294115,3
36517,-0.251562523,-0.221664024,-0.166413543,-0.732483372,-0.326029481,0.064945149,1.572839842,1.28580936,1.364065629,0.527427848,0.249487966,0
26702,-0.251562523,-0.221664024,-0.166413543,-0.454886278,-0.273954736,0.281902169,-0.830264735,-0.785246394,-1.430652615,-1.05091107,-1.212159862,1
40634,-0.251562523,-0.221664024,-0.166413543,0.718316042,-0.33300857,1.095076955,0.44363388,0.090969502,0.335706102,0.059771873,0.767923901,0
6653,-0.251562523,-0.221664024,-0.166413543,0.112465448,-0.343745631,0.215655751,-0.459255588,-0.201102463,-0.933108079,-0.271484444,1.50674052,0
31083,-0.251562523,-0.221664024,-0.166413543,-0.732483372,-0.344819337,-0.163604994,-0.730634292,-0.599382416,-0.128567979,-0.4663411,0.918622727,0
17541,-0.251562523,-0.221664024,0.291253826,-0.473122583,-0.324418922,1.328595579,-0.509984851,-0.864902384,-0.874128635,-0.622226425,-0.77205244,0
14912,-0.251562523,-0.221664024,-0.166413543,1.476135847,-0.343208778,0.560137127,-0.616104984,-0.440070435,-0.768268096,-0.290970109,0.349251462,0
37046,2.170763169,1.971221198,0.748921196,0.047625251,-0.138130918,0.727409333,1.267733035,0.489249455,0.309997114,1.131483484,0.35898803,8
23654,-0.251562523,-0.221664024,-0.166413543,0.546084268,-0.348577308,-0.879066312,-0.213744239,-0.599382416,-1.002673576,-0.427369769,1.622634748,0
21319,-0.251562523,-0.221664024,-0.166413543,-0.815559875,-0.324418922,0.03182194,-0.331198477,-0.572830419,-0.409854555,-0.641712091,0.169851557,1
2668,-0.251562523,-0.221664024,-0.166413543,0.150964316,0.652653607,-0.195072043,-0.547094906,-0.307310451,-0.78339103,-0.485826766,-1.273849015,0
29358,-0.251562523,-0.221664024,-0.166413543,0.223909537,-0.331934864,0.223936553,0.586589856,0.250281483,0.264628311,0.332571192,-0.712906421,0
7551,-0.251562523,-0.221664024,-0.166413543,-0.448807509,-0.294355152,0.474016783,0.189896164,0.117521499,0.470300217,0.020800541,0.277462435,0
39027,-0.251562523,-0.221664024,-0.166413543,1.111409738,-0.304018506,-1.05296316,0.122531359,0.223729486,0.061980993,0.001314876,0.388779023,0
33589,-0.251562523,-0.221664024,-0.166413543,0.392088799,-0.316366126,0.770469505,2.296303108,0.887529408,0.804517063,0.936626827,-0.66960049,0
38770,2.170763169,-0.221664024,0.748921196,-1.1194983,0.942554248,-0.299410151,-0.331564093,-0.785246394,-1.409480507,-0.836568748,-1.352177528,2
18165,-0.251562523,0.21691302,-0.166413543,-0.768955983,-0.290060327,1.018893574,1.150827221,-0.333862447,0.185989053,0.040286207,0.097408582,0
42062,-0.251562523,-0.221664024,-0.166413543,1.587579936,-0.326566334,-1.317948834,-0.690782114,-0.201102463,0.470300217,-0.213027447,-0.363843179,0
12417,-0.251562523,-0.221664024,-0.166413543,1.962437327,-0.072634847,-1.303043389,1.375681249,-1.263182337,0.408296186,-0.91451141,-1.428616856,0
24737,-0.251562523,-0.221664024,-0.166413543,-0.993870418,-0.328713746,0.710847728,-0.600017866,-0.625934413,-0.054465601,0.059771873,0.464273758,0
3037,2.170763169,0.655490065,1.206588566,-0.548094061,1.015566261,-0.923782644,-0.64718237,0.595457442,1.398848378,0.293599861,-0.541935187,0
3143,-0.251562523,-0.221664024,-0.166413543,1.08912092,-0.339450807,0.038446582,0.278009693,0.356489471,0.443078935,0.527427848,1.599891868,0
42009,-0.251562523,-0.221664024,-0.166413543,0.627134514,-0.328176893,-1.062900123,1.05037414,1.338913354,1.451778647,0.819712833,0.875098814,0
3325,-0.251562523,-0.221664024,-0.166413543,-0.681826968,-0.186984544,-0.205009005,-0.978430743,-0.705590403,-0.539911789,-1.070396735,-1.305601854,0
29129,-0.251562523,1.094067109,0.291253826,-1.14583963,-0.336229689,0.353117069,-0.479090273,0.27683348,0.313021701,0.079257538,-0.125224593,0
8854,-0.251562523,-0.221664024,-0.166413543,0.242145843,-0.346966749,-1.056275481,-0.510624679,-0.705590403,-0.440100423,-0.329941441,1.375369509,0
30247,-0.251562523,-0.221664024,-0.166413543,-1.131655837,-0.221343138,1.003988129,1.202470524,0.70166543,0.967844752,0.488456517,-1.057464683,0
35801,4.593088862,4.164106419,6.240929631,-0.161079134,5.634112947,2.335541138,0.209822252,1.896505288,1.704331649,2.729308068,1.290428849,63
21655,-0.251562523,-0.221664024,-0.166413543,0.073966581,-0.31529242,-1.756831355,-0.763722567,-1.395942321,-1.843508719,-1.187310729,0.249269984,0
39089,-0.251562523,-0.221664024,-0.166413543,-0.65953815,-0.3029448,-0.991685223,-0.355786174,-0.280758454,-0.564108484,-0.446855434,-1.181424277,0
42098,-0.251562523,-0.221664024,-0.166413543,-0.424492435,-0.277712707,-0.508086369,-0.032764167,-0.386966441,-0.415903729,-0.096113453,-1.503748286,1
15667,-0.251562523,0.21691302,-0.166413543,0.163121853,-0.24979635,1.181197299,-0.241896694,-0.280758454,0.545914888,0.546913514,-0.88656611,4
1254,-0.251562523,-0.221664024,-0.166413543,0.556215548,-0.033981428,0.581667213,0.662729452,0.489249455,0.908865309,0.975598158,-1.395192815,0
26493,-0.251562523,-0.221664024,0.291253826,-0.250234405,-0.216511461,0.043415063,0.21941968,0.27683348,-0.034805786,0.137714535,-1.24231416,0
32193,3.381926015,-0.221664024,0.291253826,0.531900475,2.523049592,-0.681983217,-0.930352199,-0.280758454,0.346292156,-0.115599118,-0.807075022,4
558,-0.251562523,-0.221664024,-0.166413543,-0.479201352,-0.30992389,0.787031109,-0.030022045,-0.333862447,0.517181313,-0.232513112,0.824599448,0
7496,-0.251562523,-0.221664024,-0.166413543,-0.167157902,-0.346429896,0.985770364,-0.71692368,-0.493174428,-1.35806253,-0.232513112,1.376168779,0
29967,-0.251562523,-0.221664024,-0.166413543,1.486267128,-0.346429896,-0.857536226,-0.29673914,0.064417505,0.223796389,0.11822887,0.771920253,0
10817,-0.251562523,-0.221664024,-0.166413543,0.029388946,-0.328713746,-0.362344249,-0.395729755,-0.599382416,0.170866119,-0.427369769,0.670703539,1
39642,-0.251562523,-0.221664024,-0.166413543,-1.196496034,-0.327103187,1.169604175,-0.958139038,-0.838350387,-1.100972649,-0.583255094,2.519561612,0
1854,-0.251562523,-0.221664024,-0.166413543,2.059697623,-0.317439832,-0.54617806,-0.208077186,-0.147998469,0.164816945,-0.135084784,0.617079752,1
32454,-0.251562523,-0.221664024,0.291253826,-0.430571204,0.660706403,-1.011559149,-0.12407684,0.542353449,0.659336894,0.059771873,-0.645404391,4
3682,-0.251562523,-0.221664024,-0.166413543,0.582556879,-0.341598219,0.084819075,-0.481101163,-0.413518438,0.255554551,-0.251998778,2.51941629,1
8086,-0.251562523,-0.221664024,-0.166413543,-0.748693422,-0.322808363,-0.675358576,-0.569214692,-0.838350387,-0.706264066,-0.895025745,0.741693295,0
13961,-0.251562523,-0.221664024,-0.166413543,-0.762877215,-0.221879992,1.563770364,2.373448149,1.923057284,1.885806859,2.066795435,-0.618156532,2
14947,-0.251562523,0.21691302,-0.166413543,0.72439481,-0.342671925,-0.640579206,-0.64316059,-0.679038406,-1.220443829,-0.583255094,0.039134493,0
23693,-0.251562523,-0.221664024,-0.166413543,0.219857025,-0.269123059,-0.00461359,-0.5021241,-0.147998469,0.276726659,-0.505312431,-1.115593449,0
40524,-0.251562523,-0.221664024,-0.166413543,0.945256732,-0.307239625,0.339867786,2.403702898,1.737193307,1.630229271,1.345825806,0.217081179,0
35558,-0.251562523,-0.221664024,-0.166413543,1.816546883,-0.261607116,0.639632829,-0.44426532,-0.015238485,-0.936132666,-0.076627787,-1.160207277,0
35844,-0.251562523,-0.221664024,-0.166413543,-0.685879481,-0.259996557,0.079850594,-0.33037584,-0.785246394,-0.361461165,-0.700169088,-0.505895352,0
41327,2.170763169,0.21691302,-0.166413543,-1.186364753,2.514459943,2.135145723,2.021633858,2.560305209,2.020400974,1.77451045,-1.458189866,4
34244,-0.251562523,-0.221664024,-0.166413543,-0.260365686,-0.291670886,-1.238453132,-0.369131169,-0.333862447,0.164816945,-0.583255094,-1.31286795,0
32503,-0.251562523,-0.221664024,0.291253826,-0.572409135,-0.330324305,-1.399100696,-0.139249916,0.19717749,0.93154971,-0.096113453,-1.307345717,0
4333,-0.251562523,-0.221664024,-0.166413543,-0.809481107,1.324256758,0.641288989,0.719125767,0.568905445,1.838925763,0.449485186,-0.965039944,0
12930,-0.251562523,-0.221664024,-0.166413543,-1.413305444,-0.328713746,-0.105639378,-0.967736466,-0.891454381,-0.400780794,-0.895025745,0.165273916,0
